motif,support_cut,supported,passed_gates,failed_gates,gate_details,site
choice_A_1,[0],True,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate"", ""orientation_closure_gate""]",[],"[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[1]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[0]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[0] supplied=[0]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=alternative"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=1"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[0] supplied=[0]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",7
choice_B_1,[0],True,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate"", ""orientation_closure_gate""]",[],"[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[1]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[0]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[0] supplied=[0]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=alternative"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=1"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[0] supplied=[0]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",7
renewal_2,[1],True,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate"", ""orientation_closure_gate""]",[],"[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[2]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[1]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[1] supplied=[1]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=renewal"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0, 1]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=2"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[1] supplied=[1]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",7
choice_A_2,[1],True,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate"", ""orientation_closure_gate""]",[],"[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[2]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[1]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[1] supplied=[1]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=alternative"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0, 1]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=2"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[1] supplied=[1]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",7
choice_B_2,[1],True,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate"", ""orientation_closure_gate""]",[],"[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[2]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[1]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[1] supplied=[1]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=alternative"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0, 1]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=2"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[1] supplied=[1]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",7
renewal_3,[2],True,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate"", ""orientation_closure_gate""]",[],"[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[3]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[2]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[2] supplied=[2]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=renewal"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0, 1, 2]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=3"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[2] supplied=[2]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",7
renewal_4,[3],True,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate"", ""orientation_closure_gate""]",[],"[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[4]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[3]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[3] supplied=[3]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=renewal"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0, 1, 2, 3]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=4"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[3] supplied=[3]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",7
renewal_5,[4],True,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate"", ""orientation_closure_gate""]",[],"[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[5]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[4]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[4] supplied=[4]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=renewal"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0, 1, 2, 3, 4]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=5"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[4] supplied=[4]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",7
renewal_6,[5],True,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate"", ""orientation_closure_gate""]",[],"[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[6]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[5]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[5] supplied=[5]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=renewal"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0, 1, 2, 3, 4, 5]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=6"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[5] supplied=[5]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",7
renewal_7,[6],True,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate"", ""orientation_closure_gate""]",[],"[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[7]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[6]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[6] supplied=[6]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=renewal"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0, 1, 2, 3, 4, 5, 6]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=7"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[6] supplied=[6]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",7
genesis_seed,[],True,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate"", ""orientation_closure_gate""]",[],"[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[0]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[] supplied=[]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=seed"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=0"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[] supplied=[]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",8
