path,lineno,category,term,pattern,context
src/RA_AQFT/RA_BDG_Simulation.py,151,ra_native,BDG,\bBDG\b,"print(""The N-vectors from the BDG filter give the COUNTS of these charges."")"
src/RA_AQFT/RA_BDG_Simulation.py,175,ra_native,BDG,\bBDG\b,"print(""NOTE: The N-vector from the BDG simulation gives (N1,N2,N3,N4)"")"
src/RA_AQFT/RA_BDG_Simulation.py,177,ra_native,BDG,\bBDG\b,"print(""Derivation 1 is therefore: show that the BDG-stable patterns"")"
src/RA_AQFT/RA_BDG_Simulation.py,239,ra_native,BDG,\bBDG\b,"""""""Run BDG-filtered chain-growth CSG and collect stable pattern statistics."""""""
src/RA_AQFT/RA_BDG_Simulation.py,241,ra_native,BDG,\bBDG\b,"print(f""=== BDG-FILTERED CHAIN GROWTH SIMULATION ({n_steps} steps) ==="")"
src/RA_AQFT/RA_BDG_Simulation.py,292,ra_native,BDG,\bBDG\b,"print(""RA BDG FILTER SIMULATION — DERIVATION 1"")"
src/RA_AQFT/RA_BDG_Simulation.py,306,ra_native,BDG,\bBDG\b,"print(""The BDG integers (1,-1,9,-16,8) in 4D act as a filter that:"")"
src/RA_AQFT/RA_BDG_Simulation.py,17,standard_qft_sm_bridge,SM,\bSM\b,4. Connects to SM particle quantum numbers
src/RA_AQFT/RA_BDG_Simulation.py,123,standard_qft_sm_bridge,SM,\bSM\b,"""""""Characterise the stable patterns and match to SM particles."""""""
src/RA_AQFT/RA_BDG_Simulation.py,124,standard_qft_sm_bridge,SM,\bSM\b,"print(""=== STABLE PATTERNS AND SM MATCHING ==="")"
src/RA_AQFT/RA_BDG_Simulation.py,141,standard_qft_sm_bridge,SM,\bSM\b,"print(f""    → SM candidate: {candidate}"")"
src/RA_AQFT/RA_BDG_Simulation.py,178,standard_qft_sm_bridge,SM,\bSM\b,"print(""exhaust exactly the SM charge spectrum above."")"
src/RA_AQFT/RA_BDG_Simulation.py,318,standard_qft_sm_bridge,SM,\bSM\b,"print(""and verification they match the complete SM charge spectrum."")"
src/RA_AQFT/RA_BDG_Simulation.py,165,standard_qft_sm_bridge,Higgs,Higgs,"(""Higgs H"",       0,    0,    0,    0,     0,  ""none""),"
src/RA_AQFT/RA_BDG_Simulation.py,16,standard_qft_sm_bridge,quantum,quantum,3. Characterises them by their N-vector (quantum number content)
src/RA_AQFT/RA_BDG_Simulation.py,17,standard_qft_sm_bridge,quantum,quantum,4. Connects to SM particle quantum numbers
src/RA_AQFT/RA_BDG_Simulation.py,144,standard_qft_sm_bridge,QUANTUM,quantum,"print(""=== QUANTUM NUMBER INTERPRETATION ==="")"
src/RA_AQFT/RA_BDG_Simulation.py,132,standard_qft_sm_bridge,Neutrino,neutrino,"(""Isolated"",     0, 0, 0, 0,  1, ""Neutrino (ν) — no charge, no colour""),"
src/RA_AQFT/RA_BDG_Simulation.py,157,standard_qft_sm_bridge,Neutrino,neutrino,"(""Neutrino ν"",    0,    0,    0,    0,     0,  ""none""),"
src/RA_AQFT/RA_BDG_Simulation.py,134,standard_qft_sm_bridge,quark,quark,"(""4-chain"",      1, 1, 1, 1,  1, ""Electron (e) or quark — depth 4 = 4-momentum""),"
src/RA_AQFT/RA_BDG_Simulation.py,159,standard_qft_sm_bridge,quark,quark,"(""Up quark u"",    2,    1,    0,    0,   +2/3, ""RGB""),"
src/RA_AQFT/RA_BDG_Simulation.py,160,standard_qft_sm_bridge,quark,quark,"(""Down quark d"",  1,    1,    0,    0,   -1/3, ""RGB""),"
src/RA_AQFT/RA_BDG_Simulation.py,313,standard_qft_sm_bridge,quark,quark,"print(""  (1,1,1,1) → 4-momentum carriers (e, u, d quarks)"")"
src/RA_AQFT/RA_BDG_Simulation.py,107,empirical_or_physical_constants,ev,eV,"for name, edges, n, eval_v in patterns:"
src/RA_AQFT/RA_BDG_Simulation.py,113,empirical_or_physical_constants,ev,eV,"s, N = bdg_score(past, eval_v)"
src/RA_AQFT/RA_BDG_Simulation.py,207,execution_reproducibility,random,random,"mode = np.random.choice(['chain', 'yjoin'], p=[0.7, 0.3])"
src/RA_AQFT/RA_BDG_Simulation.py,210,execution_reproducibility,random,random,# Pick a random existing vertex as the sole immediate predecessor
src/RA_AQFT/RA_BDG_Simulation.py,211,execution_reproducibility,random,random,v = np.random.randint(n)
src/RA_AQFT/RA_BDG_Simulation.py,217,execution_reproducibility,random,random,v1 = np.random.randint(n)
src/RA_AQFT/RA_BDG_Simulation.py,225,execution_reproducibility,random,random,v2 = np.random.choice(candidates)
src/RA_AQFT/RA_BDG_Simulation.py,240,execution_reproducibility,random,random,np.random.seed(seed)
src/RA_AQFT/RA_BDG_Simulation.py,207,execution_reproducibility,np.random,np\.random,"mode = np.random.choice(['chain', 'yjoin'], p=[0.7, 0.3])"
src/RA_AQFT/RA_BDG_Simulation.py,211,execution_reproducibility,np.random,np\.random,v = np.random.randint(n)
src/RA_AQFT/RA_BDG_Simulation.py,217,execution_reproducibility,np.random,np\.random,v1 = np.random.randint(n)
src/RA_AQFT/RA_BDG_Simulation.py,225,execution_reproducibility,np.random,np\.random,v2 = np.random.choice(candidates)
src/RA_AQFT/RA_BDG_Simulation.py,240,execution_reproducibility,np.random,np\.random,np.random.seed(seed)
src/RA_AQFT/RA_BDG_Simulation.py,238,execution_reproducibility,seed,seed,"def run_csg_simulation(n_steps=30, seed=42):"
src/RA_AQFT/RA_BDG_Simulation.py,240,execution_reproducibility,seed,seed,np.random.seed(seed)
src/RA_AQFT/RA_BDG_Simulation.py,240,execution_reproducibility,seed,seed,np.random.seed(seed)
src/RA_AQFT/RA_BDG_Simulation.py,243,execution_reproducibility,Seed,seed,# Seed: a 5-chain (known stable ground state)
src/RA_AQFT/RA_BDG_Simulation.py,244,execution_reproducibility,seed,seed,"seed_edges = [(i, i+1) for i in range(4)]"
src/RA_AQFT/RA_BDG_Simulation.py,245,execution_reproducibility,seed,seed,"past0 = compute_past(seed_edges, 5)"
src/RA_AQFT/RA_D1_Proof.py,9,ra_native,BDG,\bBDG\b,"Sequential types: three BDG-stable chain depths, propagate freely."
src/RA_AQFT/RA_D1_Proof.py,10,ra_native,BDG,\bBDG\b,"Topological types: two minimal stable patterns, BDG-filtered under extension."
src/RA_AQFT/RA_D1_Proof.py,15,ra_native,BDG,\bBDG\b,"The partition follows from the BDG integers (1,−1,9,−16,8) alone."
src/RA_AQFT/RA_D1_Proof.py,19,ra_native,BDG,\bBDG\b,D1a (PROVED algebraically): The BDG-stable chain depths in 4D are
src/RA_AQFT/RA_D1_Proof.py,24,ra_native,BDG,\bBDG\b,"N-vectors that are BDG-stable are (1,2,0,0) and (2,1,0,0)."
src/RA_AQFT/RA_D1_Proof.py,27,ra_native,BDG,\bBDG\b,D1c (CONJECTURAL): Neither topological type has a BDG-stable self-similar
src/RA_AQFT/RA_D1_Proof.py,37,ra_native,BDG,\bBDG\b,"BDG = (1, -1, 9, -16, 8)"
src/RA_AQFT/RA_D1_Proof.py,58,ra_native,BDG,\bBDG\b,"s = BDG[0] + sum(BDG[k] * N[k] for k in range(1, 5))"
src/RA_AQFT/RA_D1_Proof.py,58,ra_native,BDG,\bBDG\b,"s = BDG[0] + sum(BDG[k] * N[k] for k in range(1, 5))"
src/RA_AQFT/RA_D1_Proof.py,73,ra_native,BDG,\bBDG\b,# THEOREM D1a — algebraic proof from BDG integers
src/RA_AQFT/RA_D1_Proof.py,79,ra_native,BDG,\bBDG\b,"Score(k) = BDG[0] + sum_{j=1}^{min(k,4)} BDG[j]."
src/RA_AQFT/RA_D1_Proof.py,79,ra_native,BDG,\bBDG\b,"Score(k) = BDG[0] + sum_{j=1}^{min(k,4)} BDG[j]."
src/RA_AQFT/RA_D1_Proof.py,87,ra_native,BDG,\bBDG\b,"s  = BDG[0] + sum(BDG[j] for j in range(1, min(k, 4) + 1))"
src/RA_AQFT/RA_D1_Proof.py,87,ra_native,BDG,\bBDG\b,"s  = BDG[0] + sum(BDG[j] for j in range(1, min(k, 4) + 1))"
src/RA_AQFT/RA_D1_Proof.py,200,ra_native,BDG,\bBDG\b,"print(""THEOREM D1a: BDG-stable chain depths (algebraic proof)"")"
src/RA_AQFT/RA_D1_Proof.py,210,ra_native,BDG,\bBDG\b,"chain_scores = {k: BDG[0]+sum(BDG[j] for j in range(1,min(k,4)+1)) for k in range(5)}"
src/RA_AQFT/RA_D1_Proof.py,210,ra_native,BDG,\bBDG\b,"chain_scores = {k: BDG[0]+sum(BDG[j] for j in range(1,min(k,4)+1)) for k in range(5)}"
src/RA_AQFT/RA_D1_Proof.py,239,ra_native,BDG,\bBDG\b,"print(""  ✓ Both topological types become BDG-filtered after one extension."")"
src/RA_AQFT/RA_D1_Proof.py,253,ra_native,BDG,\bBDG\b,"print(""  Derived from 4D BDG geometry, not postulated."")"
src/RA_AQFT/RA_D1_Proof.py,99,ra_native,dag,DAG,"def is_valid_dag(n, edges):"
src/RA_AQFT/RA_D1_Proof.py,143,ra_native,dag,DAG,"if not is_valid_dag(n, edges):         continue"
src/RA_AQFT/RA_D1_Proof.py,13,standard_qft_sm_bridge,quark,quark,"Topological ↔  quarks, gluons           (confined — cannot propagate freely)"
src/RA_AQFT/RA_D1_Proof.py,167,standard_qft_sm_bridge,quark,quark,"('Asym Y-join (quark)',  [(0,1),(1,3),(2,3)],   4, 3),"
src/RA_AQFT/RA_D1_Proof.py,251,standard_qft_sm_bridge,quark,quark,"print(""  Topological → quarks, gluons          [confined]"")"
src/RA_AQFT/RA_D1_Proof.py,252,standard_qft_sm_bridge,quark,quark,"print(""  Lepton/quark distinction = sequential/topological causal past."")"
src/RA_AQFT/RA_D1_Proof.py,12,standard_qft_sm_bridge,lepton,lepton,"Sequential  ↔  leptons, photons, W/Z/H  (free asymptotic states)"
src/RA_AQFT/RA_D1_Proof.py,250,standard_qft_sm_bridge,lepton,lepton,"print(""  Sequential → leptons, photons, W/Z/H  [propagate freely]"")"
src/RA_AQFT/RA_D1_Proof.py,252,standard_qft_sm_bridge,Lepton,lepton,"print(""  Lepton/quark distinction = sequential/topological causal past."")"
src/RA_AQFT/RA_D1_Proof.py,84,empirical_or_physical_constants,ev,eV,prev_nv = None
src/RA_AQFT/RA_D1_Proof.py,88,empirical_or_physical_constants,ev,eV,is_fp = (nv == prev_nv) and s > 0
src/RA_AQFT/RA_D1_Proof.py,92,empirical_or_physical_constants,ev,eV,prev_nv = nv
src/RA_AQFT/RA_RASM_Verification.py,54,ra_native,BDG,\bBDG\b,"print(""  [alpha_EM and alpha_s are external inputs, not BDG-derived]"")"
src/RA_AQFT/RA_RASM_Verification.py,136,ra_native,BDG,\bBDG\b,"sec(""SECTION 9: CHARGE QUANTIZATION AND BDG [NATIVE]"")"
src/RA_AQFT/RA_RASM_Verification.py,140,ra_native,bdg,\bBDG\b,"def bdg(n1,n2,n3,n4): return 1-n1+9*n2-16*n3+8*n4"
src/RA_AQFT/RA_RASM_Verification.py,141,ra_native,BDG,\bBDG\b,"check(""Gen-1 BDG config (0,1,0,0): S=10>0"",bdg(0,1,0,0)==10,bdg(0,1,0,0),""NATIVE"")"
src/RA_AQFT/RA_RASM_Verification.py,141,ra_native,bdg,\bBDG\b,"check(""Gen-1 BDG config (0,1,0,0): S=10>0"",bdg(0,1,0,0)==10,bdg(0,1,0,0),""NATIVE"")"
src/RA_AQFT/RA_RASM_Verification.py,141,ra_native,bdg,\bBDG\b,"check(""Gen-1 BDG config (0,1,0,0): S=10>0"",bdg(0,1,0,0)==10,bdg(0,1,0,0),""NATIVE"")"
src/RA_AQFT/RA_RASM_Verification.py,142,ra_native,BDG,\bBDG\b,"check(""Gen-2 BDG config (0,2,1,0): S=3>0"",bdg(0,2,1,0)==3,bdg(0,2,1,0),""NATIVE"")"
src/RA_AQFT/RA_RASM_Verification.py,142,ra_native,bdg,\bBDG\b,"check(""Gen-2 BDG config (0,2,1,0): S=3>0"",bdg(0,2,1,0)==3,bdg(0,2,1,0),""NATIVE"")"
src/RA_AQFT/RA_RASM_Verification.py,142,ra_native,bdg,\bBDG\b,"check(""Gen-2 BDG config (0,2,1,0): S=3>0"",bdg(0,2,1,0)==3,bdg(0,2,1,0),""NATIVE"")"
src/RA_AQFT/RA_RASM_Verification.py,143,ra_native,BDG,\bBDG\b,"check(""Gen-3 BDG config (0,0,0,1): S=9>0"",bdg(0,0,0,1)==9,bdg(0,0,0,1),""NATIVE"")"
src/RA_AQFT/RA_RASM_Verification.py,143,ra_native,bdg,\bBDG\b,"check(""Gen-3 BDG config (0,0,0,1): S=9>0"",bdg(0,0,0,1)==9,bdg(0,0,0,1),""NATIVE"")"
src/RA_AQFT/RA_RASM_Verification.py,143,ra_native,bdg,\bBDG\b,"check(""Gen-3 BDG config (0,0,0,1): S=9>0"",bdg(0,0,0,1)==9,bdg(0,0,0,1),""NATIVE"")"
src/RA_AQFT/RA_RASM_Verification.py,48,ra_native,K VALUE,k[-_ ]?value,"sec(""SECTION 3: QUARK K VALUES [NATIVE]"")"
src/RA_AQFT/RA_RASM_Verification.py,54,standard_qft_sm_bridge,alpha_s,alpha_s,"print(""  [alpha_EM and alpha_s are external inputs, not BDG-derived]"")"
src/RA_AQFT/RA_RASM_Verification.py,155,standard_qft_sm_bridge,PDG,PDG,"print(""  HYBRID conjectures: verified numerically against PDG 2022."")"
src/RA_AQFT/RA_RASM_Verification.py,138,standard_qft_sm_bridge,SM,\bSM\b,"check(""All SM Q_N1 in {0,1,2,3}"",all(0<=q<=3 for q in smq),smq,""NATIVE"")"
src/RA_AQFT/RA_RASM_Verification.py,69,standard_qft_sm_bridge,CABIBBO,Cabibbo,"sec(""SECTION 5: theta=2/9, CABIBBO, DELTA, Vcb [HYBRID]"")"
src/RA_AQFT/RA_RASM_Verification.py,34,standard_qft_sm_bridge,KOIDE,Koide,"sec(""SECTION 2: KOIDE LEPTONS [NATIVE]"")"
src/RA_AQFT/RA_RASM_Verification.py,53,standard_qft_sm_bridge,KOIDE,Koide,"sec(""SECTION 4: ONE-LOOP KOIDE BREAKING [HYBRID]"")"
src/RA_AQFT/RA_RASM_Verification.py,107,standard_qft_sm_bridge,MAJORANA,Majorana,"sec(""SECTION 7: NEUTRINO MASSES AND MAJORANA [HYBRID]"")"
src/RA_AQFT/RA_RASM_Verification.py,117,standard_qft_sm_bridge,Majorana,Majorana,"check(""Exactly 1 negative signed root (Majorana)"",nN==1,nN,""NATIVE"")"
src/RA_AQFT/RA_RASM_Verification.py,122,standard_qft_sm_bridge,Majorana,Majorana,"print(""  => K_Majorana=6/9=2/3 exactly. QED"")"
src/RA_AQFT/RA_RASM_Verification.py,29,standard_qft_sm_bridge,neutrino,neutrino,"km_eV=km  # alias: same formula, m0 in eV for neutrino section"
src/RA_AQFT/RA_RASM_Verification.py,107,standard_qft_sm_bridge,NEUTRINO,neutrino,"sec(""SECTION 7: NEUTRINO MASSES AND MAJORANA [HYBRID]"")"
src/RA_AQFT/RA_RASM_Verification.py,48,standard_qft_sm_bridge,QUARK,quark,"sec(""SECTION 3: QUARK K VALUES [NATIVE]"")"
src/RA_AQFT/RA_RASM_Verification.py,34,standard_qft_sm_bridge,LEPTON,lepton,"sec(""SECTION 2: KOIDE LEPTONS [NATIVE]"")"
src/RA_AQFT/RA_RASM_Verification.py,54,empirical_or_physical_constants,alpha_EM,alpha_EM,"print(""  [alpha_EM and alpha_s are external inputs, not BDG-derived]"")"
src/RA_AQFT/RA_RASM_Verification.py,54,empirical_or_physical_constants,alpha_EM,alpha_em,"print(""  [alpha_EM and alpha_s are external inputs, not BDG-derived]"")"
src/RA_AQFT/RA_RASM_Verification.py,29,empirical_or_physical_constants,eV,eV,"km_eV=km  # alias: same formula, m0 in eV for neutrino section"
src/RA_AQFT/RA_RASM_Verification.py,29,empirical_or_physical_constants,eV,eV,"km_eV=km  # alias: same formula, m0 in eV for neutrino section"
src/RA_AQFT/RA_RASM_Verification.py,59,empirical_or_physical_constants,eV,eV,"check(""a2=alphaS(1.66GeV)/pi"",abs(a2-0.08880)<1e-5,a2,""HYBRID"")"
src/RA_AQFT/RA_RASM_Verification.py,109,empirical_or_physical_constants,eV,eV,"def fn(m0): m=km_eV(m0,thNu); return m[2]**2-m[0]**2-Dm231"
src/RA_AQFT/RA_RASM_Verification.py,111,empirical_or_physical_constants,eV,eV,"mNu=km_eV(m0Nu,thNu)"
src/RA_AQFT/RA_RASM_Verification.py,112,empirical_or_physical_constants,eV,eV,"check(""m1~0.36 meV"",abs(mNu[0]*1e3-0.36)<0.05,mNu[0]*1e3,""HYBRID"")"
src/RA_AQFT/RA_RASM_Verification.py,113,empirical_or_physical_constants,eV,eV,"check(""Sigma_mnu~59 meV"",abs(sum(mNu)*1e3-59)<2,sum(mNu)*1e3,""HYBRID"")"
src/RA_AQFT/RA_RASM_Verification.py,112,empirical_or_physical_constants,meV,MeV,"check(""m1~0.36 meV"",abs(mNu[0]*1e3-0.36)<0.05,mNu[0]*1e3,""HYBRID"")"
src/RA_AQFT/RA_RASM_Verification.py,113,empirical_or_physical_constants,meV,MeV,"check(""Sigma_mnu~59 meV"",abs(sum(mNu)*1e3-59)<2,sum(mNu)*1e3,""HYBRID"")"
src/RA_AQFT/RA_RASM_Verification.py,59,empirical_or_physical_constants,GeV,GeV,"check(""a2=alphaS(1.66GeV)/pi"",abs(a2-0.08880)<1e-5,a2,""HYBRID"")"
src/RA_AQFT/RA_RASM_Verification.py,155,empirical_or_physical_constants,PDG,PDG,"print(""  HYBRID conjectures: verified numerically against PDG 2022."")"
src/RA_AQFT/RA_RASM_Verification.py,40,execution_reproducibility,fit,fit,"check(""K(fit masses)=2/3 exactly"",abs(K(*mF)-2/3)<1e-12,K(*mF),""NATIVE"")"
src/RA_AQFT/antichain_drift.py,5,ra_native,BDG,\bBDG\b,"QUESTION: Under BDG sequential growth, does the expected antichain"
src/RA_AQFT/antichain_drift.py,27,ra_native,BDG,\bBDG\b,"print(""ANTICHAIN DRIFT: DOES THE BDG FILTER PRODUCE SPATIAL GROWTH?"")"
src/RA_AQFT/antichain_drift.py,134,ra_native,BDG,\bBDG\b,"print(f""  How the BDG filter shifts E[N_k] at key densities:\n"")"
src/RA_AQFT/antichain_drift.py,238,ra_native,BDG,\bBDG\b,"For the BDG-filtered Poisson-CSG in d=4, at density μ < μ_c"
src/RA_AQFT/antichain_drift.py,257,ra_native,BDG,\bBDG\b,"At low to moderate density (μ < μ_c), the BDG filter produces"
src/RA_AQFT/antichain_drift.py,271,ra_native,BDG,\bBDG\b,"raw Poisson statistics, not BDG selection."
src/RA_AQFT/antichain_drift.py,279,ra_native,BDG,\bBDG\b,BDG filter (c₁=-1) → depth-1 penalty → E[N₁|S>0] < E[N₁]
src/RA_AQFT/antichain_drift.py,262,ra_native,severance,severance,approaching severance.
src/RA_AQFT/antichain_drift.py,276,ra_native,severance,severance,"starts packing inward, approaching severance."
src/RA_AQFT/antichain_drift.py,282,ra_native,severance,severance,As μ increases toward severance:
src/RA_AQFT/antichain_drift.py,284,ra_native,severance,severance,→ filter saturates (Theorem from §XXIII) → severance
src/RA_AQFT/antichain_drift.py,328,ra_native,motif,motif,"- More deep structure (N₂↑, N₄↑) → stable motifs"
src/RA_AQFT/antichain_drift.py,71,empirical_or_physical_constants,ev,eV,"(If even the total depth-1 count is < 1 given acceptance,"
src/RA_AQFT/antichain_drift.py,262,empirical_or_physical_constants,ev,eV,approaching severance.
src/RA_AQFT/antichain_drift.py,267,empirical_or_physical_constants,ev,eV,μ ≈ 3-5 (dense): Drift approaches zero or reverses.
src/RA_AQFT/antichain_drift.py,273,empirical_or_physical_constants,ev,eV,CONJECTURE (stronger): The drift reversal at μ ≈ μ_c
src/RA_AQFT/antichain_drift.py,276,empirical_or_physical_constants,ev,eV,"starts packing inward, approaching severance."
src/RA_AQFT/antichain_drift.py,282,empirical_or_physical_constants,ev,eV,As μ increases toward severance:
src/RA_AQFT/antichain_drift.py,283,empirical_or_physical_constants,ev,eV,→ E[N₁|S>0] increases → drift weakens → reverses → temporal packing
src/RA_AQFT/antichain_drift.py,284,empirical_or_physical_constants,ev,eV,→ filter saturates (Theorem from §XXIII) → severance
src/RA_AQFT/antichain_drift.py,22,execution_reproducibility,random,random,np.random.seed(42)
src/RA_AQFT/antichain_drift.py,88,execution_reproducibility,random,random,"N[:, k] = np.random.poisson(lam[k], N_samples)"
src/RA_AQFT/antichain_drift.py,187,execution_reproducibility,random,random,"N[:, k] = np.random.poisson(lam[k], N_samples)"
src/RA_AQFT/antichain_drift.py,22,execution_reproducibility,np.random,np\.random,np.random.seed(42)
src/RA_AQFT/antichain_drift.py,88,execution_reproducibility,np.random,np\.random,"N[:, k] = np.random.poisson(lam[k], N_samples)"
src/RA_AQFT/antichain_drift.py,187,execution_reproducibility,np.random,np\.random,"N[:, k] = np.random.poisson(lam[k], N_samples)"
src/RA_AQFT/antichain_drift.py,22,execution_reproducibility,seed,seed,np.random.seed(42)
src/RA_AQFT/antichain_drift.py,82,execution_reproducibility,sample,sample,"def conditional_moments(mu, N_samples=500000):"
src/RA_AQFT/antichain_drift.py,86,execution_reproducibility,sample,sample,"N = np.zeros((N_samples, 4))"
src/RA_AQFT/antichain_drift.py,88,execution_reproducibility,sample,sample,"N[:, k] = np.random.poisson(lam[k], N_samples)"
src/RA_AQFT/antichain_drift.py,98,execution_reproducibility,sample,sample,P_acc = n_acc / N_samples
src/RA_AQFT/antichain_drift.py,183,execution_reproducibility,sample,sample,"def prob_N1_zero(mu, N_samples=500000):"
src/RA_AQFT/antichain_drift.py,185,execution_reproducibility,sample,sample,"N = np.zeros((N_samples, 4))"
src/RA_AQFT/antichain_drift.py,187,execution_reproducibility,sample,sample,"N[:, k] = np.random.poisson(lam[k], N_samples)"
src/RA_AQFT/antichain_drift.py,193,execution_reproducibility,sample,sample,P_acc = n_acc / N_samples
src/RA_AQFT/bdg_multicoupling.py,2,ra_native,BDG,\bBDG\b,BDG Multi-Coupling Decay Model
src/RA_AQFT/bdg_multicoupling.py,5,ra_native,BDG,\bBDG\b,KEY INSIGHT: Each BDG depth level has its OWN effective coupling.
src/RA_AQFT/bdg_multicoupling.py,23,ra_native,BDG,\bBDG\b,to the BDG coefficient magnitude:
src/RA_AQFT/bdg_multicoupling.py,206,ra_native,BDG,\bBDG\b,# The BDG score change from adding depth-k is c_k (the coefficient).
src/RA_AQFT/bdg_multicoupling.py,222,ra_native,BDG,\bBDG\b,"print(""MULTI-COUPLING BDG LIFETIME ANALYSIS"")"
src/RA_AQFT/bdg_multicoupling.py,331,ra_native,BDG,\bBDG\b,# THE FORCE HIERARCHY FROM BDG COEFFICIENTS
src/RA_AQFT/bdg_multicoupling.py,334,ra_native,BDG,\bBDG\b,"print(""4. THE FORCE HIERARCHY FROM BDG COEFFICIENTS"")"
src/RA_AQFT/bdg_multicoupling.py,337,ra_native,BDG,\bBDG\b,"OBSERVATION: The BDG coefficients |c_k| = (1, 1, 9, 16, 8) determine"
src/RA_AQFT/bdg_multicoupling.py,360,ra_native,BDG,\bBDG\b,Partial match only. The BDG magnitudes CONSTRAIN but do not
src/RA_AQFT/bdg_multicoupling.py,364,ra_native,BDG,\bBDG\b,"print(""5. WHY CROSS-FORCE DECAY IS SLOW: THE BDG EXPLANATION"")"
src/RA_AQFT/bdg_multicoupling.py,384,ra_native,BDG,\bBDG\b,It is the statement that depth-1 ancestors in the BDG causal diamond
src/RA_AQFT/bdg_multicoupling.py,404,ra_native,BDG,\bBDG\b,1. The BDG coefficient magnitudes (how much each depth matters)
src/RA_AQFT/bdg_multicoupling.py,406,ra_native,BDG,\bBDG\b,3. The coupling at each depth (set by the RG flow of the BDG dynamics)
src/RA_AQFT/bdg_multicoupling.py,408,ra_native,BDG,\bBDG\b,ALL THREE are determined by the BDG integers and the density μ.
src/RA_AQFT/bdg_multicoupling.py,410,ra_native,BDG,\bBDG\b,BDG structure operating at specific energy scales.
src/RA_AQFT/bdg_multicoupling.py,449,ra_native,BDG,\bBDG\b,"the BDG coefficients |c₃|,|c₄| > |c₂| > |c₁|, combined"
src/RA_AQFT/bdg_multicoupling.py,57,standard_qft_sm_bridge,alpha_s,alpha_s,alpha_s = 0.118
src/RA_AQFT/bdg_multicoupling.py,69,standard_qft_sm_bridge,alpha_s,alpha_s,lam3 = alpha_s * (mass_MeV / Lambda_QCD) / 6   # strong rate
src/RA_AQFT/bdg_multicoupling.py,70,standard_qft_sm_bridge,alpha_s,alpha_s,lam4 = alpha_s * (mass_MeV / Lambda_QCD) / 24  # strong rate
src/RA_AQFT/bdg_multicoupling.py,51,standard_qft_sm_bridge,α_s,α_s,"#   λ₃ = α_s × (m/Λ_QCD) × 1/6      (strong, depth-3 geometry)"
src/RA_AQFT/bdg_multicoupling.py,52,standard_qft_sm_bridge,α_s,α_s,"#   λ₄ = α_s × (m/Λ_QCD) × 1/24     (strong, depth-4 geometry)"
src/RA_AQFT/bdg_multicoupling.py,348,standard_qft_sm_bridge,α_s,α_s,α_w / α_s   ≈ (1/30) / 0.118 ≈ 0.28
src/RA_AQFT/bdg_multicoupling.py,358,standard_qft_sm_bridge,α_s,α_s,Compare: α_EM / α_s ≈ (1/137) / 0.118 ≈ 0.062
src/RA_AQFT/bdg_multicoupling.py,369,standard_qft_sm_bridge,α_s,α_s,Internal strong cycle rate: λ₃ + λ₄ ~ α_s × m/Λ ~ 0.5/step
src/RA_AQFT/bdg_multicoupling.py,448,standard_qft_sm_bridge,α_s,α_s,The hierarchy α_s > α_EM > α_w is the statement that
src/RA_AQFT/bdg_multicoupling.py,61,standard_qft_sm_bridge,Lambda_QCD,Lambda_QCD,Lambda_QCD = 200  # MeV
src/RA_AQFT/bdg_multicoupling.py,68,standard_qft_sm_bridge,Lambda_QCD,Lambda_QCD,lam2 = alpha_em * (mass_MeV / Lambda_QCD) / 2  # EM rate
src/RA_AQFT/bdg_multicoupling.py,69,standard_qft_sm_bridge,Lambda_QCD,Lambda_QCD,lam3 = alpha_s * (mass_MeV / Lambda_QCD) / 6   # strong rate
src/RA_AQFT/bdg_multicoupling.py,70,standard_qft_sm_bridge,Lambda_QCD,Lambda_QCD,lam4 = alpha_s * (mass_MeV / Lambda_QCD) / 24  # strong rate
src/RA_AQFT/bdg_multicoupling.py,51,standard_qft_sm_bridge,Λ_QCD,Λ_QCD,"#   λ₃ = α_s × (m/Λ_QCD) × 1/6      (strong, depth-3 geometry)"
src/RA_AQFT/bdg_multicoupling.py,52,standard_qft_sm_bridge,Λ_QCD,Λ_QCD,"#   λ₄ = α_s × (m/Λ_QCD) × 1/24     (strong, depth-4 geometry)"
src/RA_AQFT/bdg_multicoupling.py,8,standard_qft_sm_bridge,Higgs,Higgs,depth 2 (c₂ = +9):  electromagnetic / Higgs
